PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,HitType,TaggedHitType,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,Zone,run_val,HandDif,loc_count_run_val,loc_count_adj_run_val,SmartRunVal,Umpire,factor,tilt
197,3/9/2021,10:32.7,1,4,"De Los Santos, Dave",1000073015,Left,Down South Gators,"Noon, Emmanuel",8900199,Right,Great North Coyotes,Undefined,5,Bottom,0,1,2,ChangeUp,Changeup,ball,Undefined,Undefined,0,0,NA,83.64096,-1.334187,1.434461,1987.986,132.4013,10:30,5.59081,-2.14787,6.02011,-26.65887,13.58946,-13.3039,2.13287,-1.92761,75.67992,-6.354703,-0.960359,0.45661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25382,7.83548,2.04247,50,5.47198,-2.50548,-121.3151,-3.61628,10.66269,26.75672,-20.65637,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,a65478b0-812c-11eb-9936-256eafa01ed6,82.54846,NA,NA,7.96104,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.050393037,0.041863473,0.028136527,Test Umpire,17.4351,10.33
198,3/9/2021,10:56.0,1,5,"De Los Santos, Dave",1000073015,Left,Down South Gators,"Noon, Emmanuel",8900199,Right,Great North Coyotes,Undefined,5,Bottom,0,2,2,Slider,Slider,ball,Undefined,Undefined,0,0,NA,79.85388,1.155234,0.781885,2640.055,230.5487,1:45,5.69244,-2.21513,5.45707,-41.02998,4.38921,3.26921,3.35489,-1.21076,71.74403,-6.425529,1.364102,0.485055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36362,2.36386,2.14399,50,5.7668,-1.71415,-115.6393,0.94884,-1.80916,25.62835,-29.03786,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,b43db860-812c-11eb-9936-256eafa01ed6,77.70753,NA,NA,8.10986,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.07,0,0.022399278,0.013869714,0.056130286,Test Umpire,16.71944,1.66
199,3/9/2021,11:25.5,1,6,"De Los Santos, Dave",1000073015,Left,Down South Gators,"Noon, Emmanuel",8900199,Right,Great North Coyotes,Undefined,5,Bottom,0,3,2,Fastball,Four-Seam,whiff,Strikeout,Undefined,0,0,NA,90.5001,-2.198172,2.451863,2366.59,145.6641,10:45,5.82393,-2.0985,5.74599,-14.58477,20.06643,-12.87898,2.55912,-0.88764,81.96163,-5.005106,0.148905,0.423673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26213,11.21131,1.90252,50,5.6323,-5.04108,-131.1332,-5.44015,12.53757,29.93474,-12.81846,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,c5d84040-812c-11eb-9936-256eafa01ed6,88.9659,NA,NA,8.53846,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,0,0.000596687,-0.007932877,-0.052067123,Test Umpire,20.15344,11
200,3/9/2021,11:56.1,2,1,"De Los Santos, Dave",1000073015,Left,Down South Gators,"Clint, Corey",1000018296,Left,Great North Coyotes,Undefined,5,Bottom,1,0,0,Slider,Slider,whiff,Undefined,Undefined,0,0,NA,82.01531,-1.695114,3.205248,2674.463,185.9617,12:15,5.6544,-2.13034,5.57252,-34.45911,7.10764,0.62476,1.19656,0.91867,76.4666,-7.973174,3.316557,0.464028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43768,4.36331,1.85366,50,5.48544,-6.69191,-119.0564,-4.68885,0.63766,19.6345,-25.81711,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,d8121560-812c-11eb-9936-256eafa01ed6,81.22875,NA,NA,5.54871,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,1,0.030247803,0.021718239,-0.081718239,Test Umpire,11.95771,12.33
201,3/9/2021,12:13.9,2,2,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018296,Left,Great North Coyotes,Undefined,5,Bottom,1,0,1,Slider,Slider,whiff,Undefined,Undefined,0,0,NA,80.79563,-0.773687,2.493452,2586.755,206.6521,1:00,5.75906,-2.08812,5.73729,-38.42502,5.32477,1.88209,1.83582,0.392,73.19452,-7.872674,2.830171,0.476057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14331,3.44618,1.87932,50,5.67145,-5.17215,-117.0524,-2.82805,-0.19562,25.39571,-27.46939,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,e2bb9360-812c-11eb-9936-256eafa01ed6,79.17623,NA,NA,7.60112,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.06,1,-0.014465881,-0.022995445,-0.037004555,Test Umpire,15.96681,1
202,3/9/2021,12:32.2,2,3,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018296,Left,Great North Coyotes,Undefined,5,Bottom,1,0,2,Slider,Slider,ball,Undefined,Undefined,0,0,NA,81.51641,-4.249486,3.880321,2482.421,148.2875,11:00,5.74666,-1.90742,6.01935,-35.371,6.55103,-3.27776,-1.15327,1.41906,75.82947,-10.69754,3.291036,0.466007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7598,4.78024,1.60505,50,5.39274,-7.89135,-118.0147,-9.86693,3.91149,21.4132,-25.39895,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,eda304c0-812c-11eb-9936-256eafa01ed6,80.88383,NA,NA,5.68694,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,1,0.039728888,0.031199324,0.038800676,Test Umpire,12.20355,11
203,3/9/2021,13:00.6,2,4,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018296,Left,Great North Coyotes,Undefined,5,Bottom,1,1,2,Slider,Curveball,foul,Undefined,Undefined,0,0,NA,79.55553,1.485815,0.904849,2596.837,327.5893,5:00,5.66032,-2.00897,5.37848,-49.27593,-4.10055,3.52839,2.94733,-0.86663,72.72968,-7.496076,1.532685,0.483752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49858,-2.00071,1.92546,50,5.7587,-1.96714,-115.4371,1.26112,-2.01296,22.39837,-34.8615,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,fe79c770-812c-11eb-9936-256eafa01ed6,77.91694,NA,NA,6.82585,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.06,1,-0.023756122,-0.032285686,-0.027714314,Test Umpire,14.11023,5
204,3/9/2021,13:23.4,2,5,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018296,Left,Great North Coyotes,Undefined,5,Bottom,1,1,2,Slider,Slider,whiff,Strikeout,Undefined,0,0,NA,79.71948,-0.577542,2.623982,2596.821,254.0481,2:30,5.89144,-1.99926,5.84816,-41.55097,2.79666,4.68406,1.89161,0.83107,72.96556,-8.222526,3.463593,0.479299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60488,2.0665,1.7831,50,5.82038,-5.47883,-115.6354,-2.49321,-2.15802,22.95164,-29.39532,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,0c25fe20-812d-11eb-9936-256eafa01ed6,78.64078,NA,NA,6.75391,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,1,-0.022327853,-0.030857417,-0.029142583,Test Umpire,14.09125,2.33
205,3/9/2021,13:56.4,3,1,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",8890999,Right,Great North Coyotes,Undefined,5,Bottom,2,0,0,ChangeUp,Changeup,ball,Undefined,Undefined,0,0,NA,83.66416,-0.67034,1.281668,1934.789,114.8961,9:45,5.62929,-2.32389,6.74245,-31.60136,7.16937,-12.71957,2.38323,-2.2127,76.41439,-6.630981,-1.040545,0.44815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06737,4.39339,2.24374,50,5.57336,-2.26627,-121.6479,-2.2969,10.52738,25.18665,-25.62978,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,1fc863f0-812d-11eb-9936-256eafa01ed6,84.10675,NA,NA,7.24977,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.07,0.061470436,0.008529564,Test Umpire,16.17711,9.66
206,3/9/2021,14:18.1,3,2,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",8890999,Right,Great North Coyotes,Undefined,5,Bottom,2,1,0,Fastball,Four-Seam,whiff,Undefined,Undefined,0,0,NA,89.45776,-1.022212,3.281055,2459.028,141.5245,10:45,5.62402,-2.23449,5.48119,-15.91107,20.08635,-14.92461,3.34001,-0.40498,80.52705,-4.075848,0.628473,0.431824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48808,10.78071,1.95665,50,5.52383,-6.73551,-129.4738,-2.77538,14.22412,30.25671,-14.10792,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,2cafc400-812d-11eb-9936-256eafa01ed6,87.28651,NA,NA,8.93072,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.06,0,-1.19E-05,-0.008541435,-0.051458565,Test Umpire,20.68137,10.66
207,3/9/2021,14:37.7,3,3,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",8890999,Right,Great North Coyotes,Undefined,5,Bottom,2,1,1,Fastball,Four-Seam,ball,Undefined,Undefined,0,0,NA,90.70932,-3.200011,3.996124,2573.376,143.7396,10:45,5.75151,-2.17461,5.33764,-13.04536,22.318,-15.40068,1.65189,0.29701,81.66367,-5.727409,1.269551,0.428004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94233,12.54701,1.82496,50,5.45317,-8.42685,-130.9774,-7.69647,15.32962,31.06054,-10.66496,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,3861ff70-812d-11eb-9936-256eafa01ed6,88.06557,NA,NA,9.04565,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.07,0,-0.00511393,-0.013643494,0.083643494,Test Umpire,21.1345,10.66
208,3/9/2021,15:01.3,3,4,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",8890999,Right,Great North Coyotes,Undefined,5,Bottom,2,2,1,Slider,Slider,hit_batter,Undefined,Undefined,0,0,NA,82.05899,-2.732519,4.314586,2560.306,191.5924,12:30,5.56128,-2.3521,5.58477,-39.64116,2.19634,0.20941,-0.30304,1.70206,76.51957,-9.8962,4.351869,0.465537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9739,2.11421,1.98069,50,5.29947,-8.97652,-118.8721,-7.03494,1.4071,20.70532,-29.11941,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,4676e300-812d-11eb-9936-256eafa01ed6,80.9655,NA,NA,5.53942,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.31,0,0.07,0.061470436,0.248529564,Test Umpire,11.89899,12.33
209,3/9/2021,15:42.5,4,1,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018298,Right,Great North Coyotes,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,ball,Undefined,Undefined,0,0,NA,90.15104,-0.923634,2.324515,2424.063,141.6523,10:45,5.67353,-2.44156,5.36602,-15.95591,19.61599,-14.4965,3.47704,-1.46883,81.12986,-3.977388,-0.249662,0.429265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95536,10.47449,2.24339,50,5.57982,-4.6198,-130.5508,-2.58796,13.54292,30.97142,-14.34261,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,5efc3330-812d-11eb-9936-256eafa01ed6,87.80702,NA,NA,9.02118,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.07,0,0.051008158,0.042478594,0.027521406,Test Umpire,21.01541,10.66
210,3/9/2021,16:07.5,4,2,"Jones, Tory",1000073015,Left,Down South Gators,"Clint, Corey",1000018298,Right,Great North Coyotes,Undefined,5,Bottom,2,1,0,ChangeUp,Changeup,FieldersChoice,Undefined,FieldersChoice,1,0,NA,84.03176,-1.529631,2.741306,1916.979,148.456,11:00,5.57647,-2.33085,5.7549,-26.73553,13.20123,-7.3004,1.92267,-0.38551,76.78557,-6.509704,1.435582,0.454839,64.91527,-31.21264,-48.52348,NA,NA,NA,NA,6.26932,NA,-20.87541,0.049137,4.53335,7.55559,2.108,50,5.43327,-5.54541,-121.8715,-4.10131,6.79666,24.65445,-20.84628,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,6de68f30-812d-11eb-9936-256eafa01ed6,82.86982,1.98256,NA,7.24619,NA,NA,NA,3.20778,2.42438,0.76377,0f29f20f-1356-4687-8344-aaa04142ce0f,GroundBall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,-0.018710611,-0.027240175,NA,Test Umpire,15.93133,11
211,3/9/2021,18:29.1,1,1,"Manning, Corey",8898850,Right,Great North Coyotes,"Clint, Corey",1000047922,Right,Down South Gators,Undefined,6,Top,0,0,0,Fastball,Four-Seam,strike,Undefined,Undefined,0,0,NA,89.86882,-3.571025,-1.380545,1847.049,198.828,12:45,6.40886,1.11642,6.07767,-16.7941,17.8604,5.68563,1.70011,0.31266,81.82556,-6.76794,-0.35632,0.423693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.32973,10.6117,-1.01261,50,6.12345,2.89986,-130.2375,-8.60009,-5.68317,28.95234,-14.06202,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,c24eaee0-812d-11eb-9936-256eafa01ed6,88.96169,NA,NA,8.04326,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.06,1,-0.009048867,-0.017578431,-0.042421569,Test Umpire,18.9837,12.66
212,3/9/2021,18:46.6,1,2,"Manning, Corey",8898850,Right,Great North Coyotes,"Northman, Barry",1000047922,Right,Down South Gators,Undefined,6,Top,0,0,1,Fastball,Four-Seam,Single,Undefined,Single,0,0,NA,90.34434,-3.008235,-2.076317,1767.349,188.2029,12:15,6.40849,1.08245,6.244,-15.49084,18.6534,2.51756,2.33865,-0.62362,81.99092,-5.989137,-1.621831,0.420562,79.79023,17.27749,11.63013,1179.58,108.0843,22.26059,20.43897,221.3109,NA,9.418915,2.512458,-1.94843,10.96847,-0.92917,50,6.17672,4.6467,-130.9779,-7.29552,-3.35168,30.18227,-13.306,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,ccbcf8a0-812d-11eb-9936-256eafa01ed6,89.62395,22.37773,NA,8.35343,NA,NA,NA,1.73386,2.34452,0.59562,0f29f20f-1356-4687-8344-aaa04142ce0f,LineDrive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.44,1,-0.028182911,-0.036712475,0.476712475,Test Umpire,19.86252,12.33
213,3/9/2021,19:25.7,2,1,"Manning, Corey",8898850,Right,Great North Coyotes,"Glenn, Ryan",1000050171,Right,Down South Gators,Undefined,6,Top,0,0,0,Slider,Curveball,ball,Undefined,Undefined,0,0,NA,76.70312,-0.682918,-3.321904,1529.74,34.98396,7:15,6.422,0.90435,5.94313,-51.54259,-3.02748,-3.38158,1.49223,-2.46221,69.50841,-10.15537,-3.929396,0.501314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58087,-0.78701,-0.63764,50,6.33901,6.56994,-111.0678,-2.91155,0.70853,24.25004,-33.13407,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,e41588a0-812d-11eb-9936-256eafa01ed6,75.18728,NA,NA,7.1947,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,1,0.07,0.061470436,0.008529564,Test Umpire,14.3517,7
